budget,loss,training_loss
5808,0.7327053546905518,0.8893773594405798
11616,0.7421743869781494,0.777874510637856
17424,0.7247794369856516,0.669032105211978
23232,0.7387688234448433,0.6360099266081902
29040,0.7610085010528564,0.6072822712913145
34848,0.759483719865481,0.5869673484504987
40656,0.749477710042681,0.5770638075363751
46464,0.7535514757037163,0.5601407012429181
52272,0.7483868963188596,0.5597171862862742
58080,0.7492099314928055,0.5573098905810506
