budget,loss,training_loss
1452,0.9086206555366516,0.46740384212189895
2904,0.5644185543060303,0.6276691787347083
4356,0.48485442996025085,0.6143679962060139
5808,0.472221314907074,0.6160483875127561
7260,0.4658047556877136,0.6033148250726931
8712,0.4737440496683121,0.5785619385138269
10164,0.4730525463819504,0.5309666096179134
11616,0.4696480929851532,0.5043419992555996
13068,0.46327677369117737,0.49329955589427366
14520,0.46250081062316895,0.4897546967381377
