budget,loss,training_loss
1452,1.0469352900981903,0.48026821163834116
2904,0.9801942855119705,0.49810393436534983
4356,0.9062609374523163,0.26716020639488686
5808,0.8371938467025757,0.2638638945569248
7260,0.8143086969852448,0.2347431424045071
8712,0.8062139848868052,0.24048892819151588
10164,0.7982488530022758,0.22287259335278212
11616,0.7955602668225765,0.2298715172938759
13068,0.7952627109156715,0.21875927769491132
14520,0.7938589602708817,0.2232672569754914
