budget,loss,training_loss
5808,0.9289495944976807,0.7971263450948736
11616,0.8780948519706726,0.7098660598090057
17424,0.9040636122226715,0.6022208667649709
23232,0.8637111783027649,0.5818833989711837
29040,0.8478469789028168,0.57705181719734
34848,0.8325431247552236,0.5688228682791024
40656,0.819329274552209,0.5622272211874964
46464,0.8094721473753452,0.5464386438333833
52272,0.8108901547061073,0.544264548485553
58080,0.805310246348381,0.5423315055604586
