budget,loss,training_loss
1452,1.0590476989746094,0.5110194734479367
2904,0.7434217929840088,0.7741527612133497
4356,0.7539028326670328,0.6290527905047579
5808,0.7992430180311203,0.646612254662341
7260,0.7744996070861816,0.582484165519399
8712,0.7784041116635004,0.6295839988723443
10164,0.7805107917104449,0.599277091232535
11616,0.7825717851519585,0.6341988264587058
13068,0.7972362471951379,0.6135560169115667
14520,0.8039333999156952,0.5976534096675816
