budget,loss,training_loss
1452,0.9059731662273407,0.5592170901654006
2904,0.6633936762809753,0.8088317065112358
4356,0.5412681996822357,0.6952621327807517
5808,0.5090350843966007,0.6828318261037207
7260,0.5007187128067017,0.580070296537529
8712,0.5093396107355753,0.5924940044253317
10164,0.5149531619889396,0.5695700926203465
11616,0.5170318558812141,0.5987922943646635
13068,0.5177439153194427,0.579473019882027
14520,0.518967992067337,0.5646285643944373
