budget,loss,training_loss
1452,0.9620038270950317,0.517890937530596
2904,0.506401814520359,1.5955170997314378
4356,0.4566199580828349,1.2046054622993725
5808,0.45495834201574326,1.0710071647755286
7260,0.46276522874832154,1.059099750064033
8712,0.46766700098911923,1.043698768816546
10164,0.46853290711130413,1.03693961599454
11616,0.47582575120031834,1.0252109776826068
13068,0.47194230722056496,1.0210069339739238
14520,0.47178619652986525,1.013726915945211
