budget,loss,training_loss
1452,0.9209923148155212,0.4654777387113988
2904,0.5428740233182907,1.41194668946572
4356,0.4504437396923701,1.1394908778711006
5808,0.4508848562836647,1.0172096505828825
7260,0.45181900858879087,0.9943831655296614
8712,0.4523644099632899,0.9797041838249054
10164,0.45293363290173666,0.9728269676313861
11616,0.4554396141320467,0.9614794002447266
13068,0.4557802842722999,0.9557013980449303
14520,0.4574294835329056,0.9516053787229061
