budget,loss,training_loss
5808,0.9679735600948334,0.846887119848563
11616,0.8765472620725632,1.3204218181890501
17424,0.8304233849048615,1.1470288946162288
23232,0.8386821746826172,1.1227523674417768
29040,0.8476966679096222,1.118453988788179
34848,0.8451532274484634,1.1255313927980102
40656,0.8466434010437557,1.1171838880290976
46464,0.8511163108050823,1.1175057282086311
52272,0.8502729733784994,1.116810241434342
58080,0.8560995429754257,1.1097516846863233
